ROUTE_ID,TRIP_ID,AVG_DIR,V_ID,TRIP_SPD,HOUR
14-345,23944583-240429-MULTI-Saturday-01,224,2221,25.88,22
14-345,23944584-240429-MULTI-Saturday-01,280,2218,27.2,23
14-345,23944585-240429-MULTI-Saturday-01,231,1111,25.69,07
14-345,23944587-240429-MULTI-Saturday-01,260,1111,24.38,09
14-345,23944589-240429-MULTI-Saturday-01,225,1111,27.1,10
14-345,23944591-240429-MULTI-Saturday-01,227,1111,23.75,12
14-345,23944593-240429-MULTI-Saturday-01,238,1111,25.27,14
14-345,23944594-240429-MULTI-Saturday-01,209,1518,33.56,16
14-345,23944595-240429-MULTI-Saturday-01,261,1111,24.4,16
14-345,23944596-240429-MULTI-Saturday-01,280,1518,23.44,17
14-345,23944597-240429-MULTI-Saturday-01,261,1111,23.75,17
14-345,23944598-240429-MULTI-Saturday-01,222,1518,32.47,18
14-345,23944601-240429-MULTI-Saturday-01,289,1111,21.56,06
14-345,23944602-240429-MULTI-Saturday-01,265,806,24.4,14
15-345,23923679-240429-MULTI-Weekday-01,240,1501,21.61,00
15-345,23923753-240429-MULTI-Weekday-01,145,1501,22.31,00
15-345,23923817-240429-MULTI-Weekday-01,253,1603,22.2,00
15-345,23923831-240429-MULTI-Weekday-01,312,1411,25.0,00
15-345,23923835-240429-MULTI-Weekday-01,156,1411,21.11,00
15-345,23923836-240429-MULTI-Weekday-01,202,1251,28.44,00
15-345,23923837-240429-MULTI-Weekday-01,162,1251,23.4,01
15-345,23923840-240429-MULTI-Weekday-01,233,1251,26.16,01
15-345,23923843-240429-MULTI-Weekday-01,258,1411,17.89,01
15-345,23923866-240429-MULTI-Weekday-01,263,1251,23.12,00
15-345,23931060-240429-MULTI-Saturday-01,238,1278,22.2,05
15-345,23931061-240429-MULTI-Saturday-01,246,1277,23.08,06
15-345,23931097-240429-MULTI-Saturday-01,160,1289,18.97,06
15-345,23931098-240429-MULTI-Saturday-01,181,2083,19.48,06
15-345,23931157-240429-MULTI-Saturday-01,279,1289,29.64,05
15-345,23931158-240429-MULTI-Saturday-01,162,1278,26.12,05
15-345,23931159-240429-MULTI-Saturday-01,169,1277,26.33,05
15-345,23944711-240429-MULTI-Saturday-01,172,1277,14.74,22
15-345,23944712-240429-MULTI-Saturday-01,260,1289,20.08,23
15-345,23944713-240429-MULTI-Saturday-01,259,1289,20.31,21
15-345,23944714-240429-MULTI-Saturday-01,240,2083,26.1,23
15-345,23944715-240429-MULTI-Saturday-01,254,2083,21.52,21
15-345,23944716-240429-MULTI-Saturday-01,263,1808,18.84,21
15-345,23944717-240429-MULTI-Saturday-01,253,1808,24.14,23
15-345,23944718-240429-MULTI-Saturday-01,241,1278,18.1,22
15-345,23944719-240429-MULTI-Saturday-01,166,1278,22.48,06
15-345,23944720-240429-MULTI-Saturday-01,135,1277,18.98,07
15-345,23944721-240429-MULTI-Saturday-01,147,1808,17.53,07
15-345,23944722-240429-MULTI-Saturday-01,161,1289,22.14,07
15-345,23944723-240429-MULTI-Saturday-01,167,2083,20.23,08
15-345,23944724-240429-MULTI-Saturday-01,162,1278,19.84,08
15-345,23944725-240429-MULTI-Saturday-01,140,1277,16.33,08
15-345,23944726-240429-MULTI-Saturday-01,174,1808,21.39,09
15-345,23944727-240429-MULTI-Saturday-01,153,1289,19.05,09
15-345,23944728-240429-MULTI-Saturday-01,148,2083,18.44,10
15-345,23944729-240429-MULTI-Saturday-01,152,1278,19.97,10
15-345,23944731-240429-MULTI-Saturday-01,167,1808,19.27,11
15-345,23944732-240429-MULTI-Saturday-01,145,1289,18.89,11
15-345,23944733-240429-MULTI-Saturday-01,159,2083,20.97,11
15-345,23944734-240429-MULTI-Saturday-01,137,1278,19.67,12
15-345,23944736-240429-MULTI-Saturday-01,147,1808,21.23,13
15-345,23944737-240429-MULTI-Saturday-01,143,1289,18.58,13
15-345,23944738-240429-MULTI-Saturday-01,175,2083,18.53,13
15-345,23944739-240429-MULTI-Saturday-01,147,1278,17.55,14
15-345,23944740-240429-MULTI-Saturday-01,141,1277,19.45,14
15-345,23944741-240429-MULTI-Saturday-01,147,1808,17.5,14
15-345,23944742-240429-MULTI-Saturday-01,164,1289,18.94,15
15-345,23944743-240429-MULTI-Saturday-01,169,2083,21.8,15
15-345,23944744-240429-MULTI-Saturday-01,190,1278,132.1,15
15-345,23944745-240429-MULTI-Saturday-01,165,1277,18.14,16
15-345,23944746-240429-MULTI-Saturday-01,161,1808,18.52,16
15-345,23944747-240429-MULTI-Saturday-01,157,1289,19.7,17
15-345,23944748-240429-MULTI-Saturday-01,160,2083,20.16,17
15-345,23944749-240429-MULTI-Saturday-01,169,1278,20.1,17
15-345,23944750-240429-MULTI-Saturday-01,150,1277,21.14,18
15-345,23944751-240429-MULTI-Saturday-01,141,1808,17.52,18
15-345,23944752-240429-MULTI-Saturday-01,154,1289,19.38,18
15-345,23944753-240429-MULTI-Saturday-01,160,2083,19.77,19
15-345,23944754-240429-MULTI-Saturday-01,169,1278,21.58,19
15-345,23944755-240429-MULTI-Saturday-01,153,1277,17.92,19
15-345,23944756-240429-MULTI-Saturday-01,135,1808,18.88,20
15-345,23944757-240429-MULTI-Saturday-01,150,1289,17.81,20
15-345,23944758-240429-MULTI-Saturday-01,151,2083,19.11,21
15-345,23944759-240429-MULTI-Saturday-01,155,1278,25.66,21
15-345,23944760-240429-MULTI-Saturday-01,151,1277,16.2,21
15-345,23944761-240429-MULTI-Saturday-01,140,1808,19.2,22
15-345,23944762-240429-MULTI-Saturday-01,145,1289,22.19,22
15-345,23944763-240429-MULTI-Saturday-01,142,2083,17.98,22
15-345,23944764-240429-MULTI-Saturday-01,204,1278,41.0,23
15-345,23944765-240429-MULTI-Saturday-01,51,1277,7.38,23
15-345,23944767-240429-MULTI-Saturday-01,210,1808,23.92,06
15-345,23944768-240429-MULTI-Saturday-01,259,1289,21.25,06
15-345,23944769-240429-MULTI-Saturday-01,243,2083,25.6,07
15-345,23944770-240429-MULTI-Saturday-01,278,1278,23.69,07
15-345,23944771-240429-MULTI-Saturday-01,237,1277,23.56,08
15-345,23944772-240429-MULTI-Saturday-01,217,1808,24.34,08
15-345,23944773-240429-MULTI-Saturday-01,262,1289,20.48,08
15-345,23944774-240429-MULTI-Saturday-01,219,2083,21.52,09
15-345,23944775-240429-MULTI-Saturday-01,256,1278,24.61,09
15-345,23944778-240429-MULTI-Saturday-01,212,1277,24.73,09
15-345,23944779-240429-MULTI-Saturday-01,256,1808,20.92,10
15-345,23944780-240429-MULTI-Saturday-01,248,1289,18.44,10
15-345,23944781-240429-MULTI-Saturday-01,261,2083,23.77,11
15-345,23944782-240429-MULTI-Saturday-01,222,1278,22.48,11
15-345,23944784-240429-MULTI-Saturday-01,240,1808,21.5,12
15-345,23944785-240429-MULTI-Saturday-01,271,1289,19.23,12
15-345,23944786-240429-MULTI-Saturday-01,254,2083,22.97,12
15-345,23944787-240429-MULTI-Saturday-01,255,1278,19.27,13
15-345,23944789-240429-MULTI-Saturday-01,238,1808,19.58,13
15-345,23944790-240429-MULTI-Saturday-01,247,1289,21.73,14
15-345,23944791-240429-MULTI-Saturday-01,249,2083,19.94,14
15-345,23944792-240429-MULTI-Saturday-01,274,1278,48.56,15
15-345,23944793-240429-MULTI-Saturday-01,269,1277,19.67,15
15-345,23944794-240429-MULTI-Saturday-01,235,1808,19.1,15
15-345,23944795-240429-MULTI-Saturday-01,225,1289,18.55,16
15-345,23944796-240429-MULTI-Saturday-01,247,2083,18.03,16
15-345,23944797-240429-MULTI-Saturday-01,244,1278,21.61,16
15-345,23944798-240429-MULTI-Saturday-01,273,1277,18.62,17
15-345,23944799-240429-MULTI-Saturday-01,221,1808,19.17,17
15-345,23944800-240429-MULTI-Saturday-01,277,1289,24.45,17
15-345,23944801-240429-MULTI-Saturday-01,242,2083,20.34,18
15-345,23944802-240429-MULTI-Saturday-01,253,1278,17.78,18
15-345,23944803-240429-MULTI-Saturday-01,244,1277,19.39,19
15-345,23944804-240429-MULTI-Saturday-01,271,1808,19.12,19
15-345,23944805-240429-MULTI-Saturday-01,246,1289,21.77,19
15-345,23944806-240429-MULTI-Saturday-01,258,2083,19.75,20
15-345,23944807-240429-MULTI-Saturday-01,250,1278,20.56,20
15-345,23944808-240429-MULTI-Saturday-01,248,1277,21.36,20
16-345,23931861-240429-MULTI-Saturday-01,152,623,20.23,09
16-345,23931864-240429-MULTI-Saturday-01,175,1307,24.78,08
16-345,23931865-240429-MULTI-Saturday-01,152,1307,25.58,10
16-345,23931866-240429-MULTI-Saturday-01,162,1307,27.25,14
16-345,23931867-240429-MULTI-Saturday-01,143,623,23.48,11
16-345,23931868-240429-MULTI-Saturday-01,158,1307,22.2,12
16-345,23931869-240429-MULTI-Saturday-01,155,623,20.62,13
16-345,23931870-240429-MULTI-Saturday-01,164,623,21.86,15
16-345,23931871-240429-MULTI-Saturday-01,157,1307,19.3,16
16-345,23931872-240429-MULTI-Saturday-01,176,623,25.92,17
16-345,23931873-240429-MULTI-Saturday-01,154,1307,21.48,18
16-345,23931874-240429-MULTI-Saturday-01,117,825,20.61,19
16-345,23931875-240429-MULTI-Saturday-01,246,1307,20.4,08
16-345,23931876-240429-MULTI-Saturday-01,192,623,24.27,09
16-345,23931877-240429-MULTI-Saturday-01,219,1307,22.69,10
16-345,23931878-240429-MULTI-Saturday-01,210,623,20.55,11
16-345,23931879-240429-MULTI-Saturday-01,216,1307,22.88,12
16-345,23931880-240429-MULTI-Saturday-01,231,623,14.31,13
16-345,23931881-240429-MULTI-Saturday-01,210,1307,25.45,14
16-345,23931882-240429-MULTI-Saturday-01,222,623,16.02,15
16-345,23931883-240429-MULTI-Saturday-01,237,1307,21.56,16
16-345,23931884-240429-MULTI-Saturday-01,217,623,20.42,17
16-345,23931885-240429-MULTI-Saturday-01,195,1307,22.58,18
16-345,23931912-240429-MULTI-Saturday-01,179,1307,29.12,20
16-345,23931913-240429-MULTI-Saturday-01,197,825,20.39,19
16-345,23931914-240429-MULTI-Saturday-01,216,1307,20.27,20
16-345,23931915-240429-MULTI-Saturday-01,143,825,30.98,21
17-345,23931838-240429-MULTI-Saturday-01,262,625,22.61,08
17-345,23931839-240429-MULTI-Saturday-01,157,625,12.805,08
17-345,23932386-240429-MULTI-Saturday-01,115,625,18.66,18
17-345,23932387-240429-MULTI-Saturday-01,271,625,14.69,08
17-345,23932388-240429-MULTI-Saturday-01,256,625,26.8,09
17-345,23932389-240429-MULTI-Saturday-01,246,625,15.41,10
17-345,23932391-240429-MULTI-Saturday-01,227,625,14.62,11
17-345,23932393-240429-MULTI-Saturday-01,280,625,16.47,13
17-345,23932394-240429-MULTI-Saturday-01,278,625,17.31,16
17-345,23932395-240429-MULTI-Saturday-01,270,625,23.72,14
17-345,23932396-240429-MULTI-Saturday-01,225,625,14.29,14
17-345,23932398-240429-MULTI-Saturday-01,274,625,18.44,17
17-345,23932399-240429-MULTI-Saturday-01,267,625,17.73,17
17-345,23932400-240429-MULTI-Saturday-01,268,625,18.48,18
17-345,23932401-240429-MULTI-Saturday-01,155,625,11.37,09
17-345,23932402-240429-MULTI-Saturday-01,156,625,12.484,09
17-345,23932404-240429-MULTI-Saturday-01,141,625,12.12,11
17-345,23932406-240429-MULTI-Saturday-01,153,625,11.266,12
17-345,23932407-240429-MULTI-Saturday-01,146,625,15.86,13
17-345,23932408-240429-MULTI-Saturday-01,123,625,20.08,14
17-345,23932409-240429-MULTI-Saturday-01,146,625,12.45,16
17-345,23932410-240429-MULTI-Saturday-01,149,625,18.67,18
17-345,23932414-240429-MULTI-Saturday-01,153,625,19.66,17
18-345,23922935-240429-MULTI-Weekday-01,132,1130,27.89,01
18-345,23926663-240429-MULTI-Weekday-01,136,905,25.83,00
18-345,23926664-240429-MULTI-Weekday-01,211,2221,23.92,01
18-345,23926780-240429-MULTI-Weekday-01,156,833,34.03,00
18-345,23926781-240429-MULTI-Weekday-01,132,2221,25.83,00
18-345,23926782-240429-MULTI-Weekday-01,301,905,24.12,00
18-345,23926783-240429-MULTI-Weekday-01,276,1130,23.62,00
18-345,23926784-240429-MULTI-Weekday-01,266,833,24.56,00
18-345,23926785-240429-MULTI-Weekday-01,283,905,26.33,01
18-345,23926786-240429-MULTI-Weekday-01,139,833,26.56,01
18-345,23927026-240429-MULTI-Weekday-01,208,1130,28.44,02
18-345,23927039-240429-MULTI-Weekday-01,167,1119,45.06,00
18-345,23927670-240429-MULTI-Weekday-01,129,1104,27.03,00
18-345,23933417-240429-MULTI-Saturday-01,146,801,20.69,11
18-345,23933418-240429-MULTI-Saturday-01,259,801,20.66,10
18-345,23933419-240429-MULTI-Saturday-01,170,1622,22.48,10
18-345,23933420-240429-MULTI-Saturday-01,140,1304,22.7,12
18-345,23933421-240429-MULTI-Saturday-01,152,1304,24.77,09
18-345,23933422-240429-MULTI-Saturday-01,140,1622,22.05,12
18-345,23933423-240429-MULTI-Saturday-01,285,1304,25.55,11
18-345,23933424-240429-MULTI-Saturday-01,305,1622,25.25,11
18-345,23933425-240429-MULTI-Saturday-01,277,801,21.08,12
18-345,23933426-240429-MULTI-Saturday-01,297,1304,21.88,13
18-345,23933427-240429-MULTI-Saturday-01,257,1622,24.12,09
18-345,23933428-240429-MULTI-Saturday-01,148,616,23.78,06
18-345,23933429-240429-MULTI-Saturday-01,277,805,22.33,06
18-345,23933430-240429-MULTI-Saturday-01,157,805,30.05,06
18-345,23933431-240429-MULTI-Saturday-01,309,616,23.55,07
18-345,23933432-240429-MULTI-Saturday-01,143,805,22.75,11
18-345,23933433-240429-MULTI-Saturday-01,270,616,27.72,09
18-345,23933434-240429-MULTI-Saturday-01,139,1304,23.31,14
18-345,23933435-240429-MULTI-Saturday-01,143,616,23.47,10
18-345,23933436-240429-MULTI-Saturday-01,137,805,21.38,09
18-345,23933437-240429-MULTI-Saturday-01,140,1622,21.66,14
18-345,23933438-240429-MULTI-Saturday-01,135,616,22.56,12
18-345,23933439-240429-MULTI-Saturday-01,270,616,19.97,11
18-345,23933440-240429-MULTI-Saturday-01,280,801,20.81,14
18-345,23933441-240429-MULTI-Saturday-01,144,801,21.11,13
18-345,23933442-240429-MULTI-Saturday-01,145,805,23.2,14
18-345,23933443-240429-MULTI-Saturday-01,292,805,24.84,10
18-345,23933444-240429-MULTI-Saturday-01,287,805,19.77,13
18-345,23933445-240429-MULTI-Saturday-01,297,616,21.86,14
18-345,23933446-240429-MULTI-Saturday-01,282,1622,21.39,13
18-345,23933447-240429-MULTI-Saturday-01,141,616,21.38,08
18-345,23933449-240429-MULTI-Saturday-01,265,805,24.58,08
18-345,23933450-240429-MULTI-Saturday-01,147,617,24.19,10
18-345,23933451-240429-MULTI-Saturday-01,133,826,21.92,11
18-345,23933452-240429-MULTI-Saturday-01,133,617,24.89,13
18-345,23933453-240429-MULTI-Saturday-01,154,826,25.64,05
18-345,23933454-240429-MULTI-Saturday-01,145,826,25.34,13
18-345,23933455-240429-MULTI-Saturday-01,277,617,26.05,09
18-345,23933456-240429-MULTI-Saturday-01,313,616,19.64,05
18-345,23933457-240429-MULTI-Saturday-01,136,617,21.42,15
18-345,23933458-240429-MULTI-Saturday-01,123,801,18.28,16
18-345,23933459-240429-MULTI-Saturday-01,135,826,23.55,16
18-345,23933460-240429-MULTI-Saturday-01,138,616,22.12,15
18-345,23933461-240429-MULTI-Saturday-01,148,805,24.1,16
18-345,23933462-240429-MULTI-Saturday-01,133,1304,22.61,16
18-345,23933463-240429-MULTI-Saturday-01,283,617,22.39,12
18-345,23933464-240429-MULTI-Saturday-01,278,826,21.34,12
18-345,23933465-240429-MULTI-Saturday-01,289,1622,20.34,16
18-345,23933466-240429-MULTI-Saturday-01,292,801,19.23,17
18-345,23933467-240429-MULTI-Saturday-01,286,826,21.02,15
18-345,23933468-240429-MULTI-Saturday-01,283,805,21.8,15
18-345,23933469-240429-MULTI-Saturday-01,287,617,22.5,16
18-345,23933470-240429-MULTI-Saturday-01,269,616,20.03,16
18-345,23933471-240429-MULTI-Saturday-01,258,617,18.58,14
18-345,23933472-240429-MULTI-Saturday-01,291,1304,22.11,15
18-345,23933473-240429-MULTI-Saturday-01,268,826,24.48,10
18-345,23933474-240429-MULTI-Saturday-01,148,826,24.72,09
18-345,23933476-240429-MULTI-Saturday-01,270,826,25.7,06
18-345,23933478-240429-MULTI-Saturday-01,140,617,24.62,08
18-345,23933479-240429-MULTI-Saturday-01,272,826,25.75,08
18-345,23933480-240429-MULTI-Saturday-01,250,801,21.55,08
18-345,23933481-240429-MULTI-Saturday-01,93,616,16.9,17
18-345,23933482-240429-MULTI-Saturday-01,126,801,24.08,18
18-345,23933483-240429-MULTI-Saturday-01,135,1622,21.12,17
18-345,23933484-240429-MULTI-Saturday-01,130,617,22.92,17
18-345,23933485-240429-MULTI-Saturday-01,145,826,21.62,18
18-345,23933486-240429-MULTI-Saturday-01,162,606,29.19,19
18-345,23933487-240429-MULTI-Saturday-01,282,805,16.58,17
18-345,23933488-240429-MULTI-Saturday-01,259,1304,17.83,18
18-345,23933490-240429-MULTI-Saturday-01,275,1622,17.11,18
18-345,23933491-240429-MULTI-Saturday-01,276,826,19.75,17
18-345,23933492-240429-MULTI-Saturday-01,292,617,22.33,19
18-345,23933493-240429-MULTI-Saturday-01,148,1304,23.42,19
18-345,23933494-240429-MULTI-Saturday-01,260,801,18.48,19
18-345,23933495-240429-MULTI-Saturday-01,141,1622,22.86,19
18-345,23933497-240429-MULTI-Saturday-01,147,801,20.73,20
18-345,23933499-240429-MULTI-Saturday-01,279,826,19.45,19
18-345,23933500-240429-MULTI-Saturday-01,286,1304,19.19,20
18-345,23933501-240429-MULTI-Saturday-01,138,1402,23.61,21
18-345,23933502-240429-MULTI-Saturday-01,142,826,18.98,20
18-345,23933503-240429-MULTI-Saturday-01,281,1402,20.84,20
18-345,23933504-240429-MULTI-Saturday-01,147,617,26.78,20
18-345,23933505-240429-MULTI-Saturday-01,140,1304,28.03,21
18-345,23933506-240429-MULTI-Saturday-01,257,801,17.39,21
18-345,23933507-240429-MULTI-Saturday-01,277,617,21.3,21
18-345,23933510-240429-MULTI-Saturday-01,130,617,28.02,22
18-345,23933511-240429-MULTI-Saturday-01,270,1304,20.8,22
18-345,23933512-240429-MULTI-Saturday-01,135,801,21.78,22
18-345,23933515-240429-MULTI-Saturday-01,236,617,21.36,23
18-345,23933516-240429-MULTI-Saturday-01,138,1304,20.2,23
18-345,23933523-240429-MULTI-Saturday-01,230,1308,30.44,03
18-345,23933532-240429-MULTI-Saturday-01,278,1622,19.33,20
18-345,23933533-240429-MULTI-Saturday-01,265,1402,21.27,22
18-345,23942247-240429-MULTI-Saturday-01,141,1402,23.66,19
18-345,23942248-240429-MULTI-Saturday-01,134,801,20.56,09
18-345,23942257-240429-MULTI-Saturday-01,132,1130,23.42,09
18-345,23944026-240429-MULTI-Saturday-01,270,1622,24.11,06
18-345,23944027-240429-MULTI-Saturday-01,262,617,25.75,07
18-345,23944028-240429-MULTI-Saturday-01,277,617,30.2,05
18-345,23944029-240429-MULTI-Saturday-01,145,1622,19.94,07
18-345,23944030-240429-MULTI-Saturday-01,295,801,20.06,06
18-345,23944031-240429-MULTI-Saturday-01,136,826,22.03,07
18-345,23944032-240429-MULTI-Saturday-01,137,805,24.77,07
18-345,23944033-240429-MULTI-Saturday-01,158,801,21.34,06
18-345,23944034-240429-MULTI-Saturday-01,150,1622,33.5,06
18-345,23944035-240429-MULTI-Saturday-01,153,617,25.56,06
18-345,23944075-240429-MULTI-Saturday-01,276,1623,23.56,13
18-345,23944077-240429-MULTI-Saturday-01,297,1104,21.06,13
18-345,23944078-240429-MULTI-Saturday-01,264,2215,20.9,15
18-345,23944079-240429-MULTI-Saturday-01,145,1130,25.64,18
18-345,23944080-240429-MULTI-Saturday-01,134,913,27.95,21
19-345,23933537-240429-MULTI-Saturday-01,128,2208,17.9,08
19-345,23933538-240429-MULTI-Saturday-01,142,2208,16.98,09
19-345,23933539-240429-MULTI-Saturday-01,136,2208,16.02,10
19-345,23933540-240429-MULTI-Saturday-01,121,2208,17.95,11
19-345,23933541-240429-MULTI-Saturday-01,137,2208,19.47,12
19-345,23933542-240429-MULTI-Saturday-01,148,2208,15.11,13
19-345,23933543-240429-MULTI-Saturday-01,148,2208,14.42,14
19-345,23933544-240429-MULTI-Saturday-01,115,2208,17.7,15
19-345,23933545-240429-MULTI-Saturday-01,145,2208,18.83,16
19-345,23933546-240429-MULTI-Saturday-01,133,2208,19.0,17
19-345,23933547-240429-MULTI-Saturday-01,129,2208,16.58,18
19-345,23933548-240429-MULTI-Saturday-01,117,2208,23.34,19
19-345,23933549-240429-MULTI-Saturday-01,221,2208,21.45,08
19-345,23933550-240429-MULTI-Saturday-01,261,2208,20.28,12
19-345,23933551-240429-MULTI-Saturday-01,238,2208,19.83,09
19-345,23933552-240429-MULTI-Saturday-01,211,2208,23.4,10
19-345,23933553-240429-MULTI-Saturday-01,242,2208,20.67,11
19-345,23933554-240429-MULTI-Saturday-01,273,2208,18.55,16
19-345,23933555-240429-MULTI-Saturday-01,265,2208,18.25,13
19-345,23933556-240429-MULTI-Saturday-01,265,2208,21.1,14
19-345,23933557-240429-MULTI-Saturday-01,264,2208,17.6,15
19-345,23933558-240429-MULTI-Saturday-01,267,2208,16.66,17
19-345,23933559-240429-MULTI-Saturday-01,253,2208,19.53,18
2-345,23926790-240429-MULTI-Weekday-01,161,1910,20.66,00
2-345,23926791-240429-MULTI-Weekday-01,171,628,23.61,00
2-345,23926792-240429-MULTI-Weekday-01,298,711,19.42,00
2-345,23926894-240429-MULTI-Weekday-01,152,1910,23.66,00
2-345,23926895-240429-MULTI-Weekday-01,286,711,25.28,00
2-345,23926896-240429-MULTI-Weekday-01,271,628,24.64,00
2-345,23926897-240429-MULTI-Weekday-01,285,1910,28.89,01
2-345,23931793-240429-MULTI-Saturday-01,206,628,25.75,06
2-345,23931794-240429-MULTI-Saturday-01,188,904,16.42,05
2-345,23931795-240429-MULTI-Saturday-01,192,904,26.42,06
2-345,23931796-240429-MULTI-Saturday-01,145,2204,20.83,05
2-345,23933083-240429-MULTI-Saturday-01,196,628,22.86,22
2-345,23933085-240429-MULTI-Saturday-01,150,926,24.48,23
2-345,23933086-240429-MULTI-Saturday-01,158,904,25.34,23
2-345,23933087-240429-MULTI-Saturday-01,114,2204,23.45,22
2-345,23933088-240429-MULTI-Saturday-01,135,926,19.88,21
2-345,23933089-240429-MULTI-Saturday-01,124,904,20.56,21
2-345,23933090-240429-MULTI-Saturday-01,188,628,20.38,20
2-345,23933091-240429-MULTI-Saturday-01,193,2204,20.8,20
2-345,23933092-240429-MULTI-Saturday-01,119,926,22.03,19
2-345,23933093-240429-MULTI-Saturday-01,174,904,20.08,19
2-345,23933094-240429-MULTI-Saturday-01,149,628,22.6,18
2-345,23933095-240429-MULTI-Saturday-01,182,2204,20.83,18
2-345,23933096-240429-MULTI-Saturday-01,159,926,17.77,17
2-345,23933097-240429-MULTI-Saturday-01,166,904,18.17,17
2-345,23933098-240429-MULTI-Saturday-01,168,628,17.33,16
2-345,23933099-240429-MULTI-Saturday-01,150,2204,20.83,16
2-345,23933100-240429-MULTI-Saturday-01,206,926,19.78,15
2-345,23933101-240429-MULTI-Saturday-01,175,904,20.78,15
2-345,23933102-240429-MULTI-Saturday-01,170,628,17.42,14
2-345,23933103-240429-MULTI-Saturday-01,129,2204,17.25,14
2-345,23933104-240429-MULTI-Saturday-01,182,926,13.89,13
2-345,23933105-240429-MULTI-Saturday-01,150,904,18.16,13
2-345,23933106-240429-MULTI-Saturday-01,121,628,19.81,12
2-345,23933107-240429-MULTI-Saturday-01,110,2204,12.555,12
2-345,23933108-240429-MULTI-Saturday-01,145,904,20.17,11
2-345,23933109-240429-MULTI-Saturday-01,108,628,18.89,10
2-345,23933110-240429-MULTI-Saturday-01,107,2204,13.75,10
2-345,23933111-240429-MULTI-Saturday-01,156,926,19.05,09
2-345,23933112-240429-MULTI-Saturday-01,178,904,21.39,09
2-345,23933113-240429-MULTI-Saturday-01,164,904,23.56,07
2-345,23933114-240429-MULTI-Saturday-01,167,628,20.78,07
2-345,23933115-240429-MULTI-Saturday-01,145,628,20.92,08
2-345,23933116-240429-MULTI-Saturday-01,136,2204,18.47,08
2-345,23933117-240429-MULTI-Saturday-01,257,628,18.14,08
2-345,23933118-240429-MULTI-Saturday-01,167,2204,22.92,06
2-345,23933119-240429-MULTI-Saturday-01,168,926,16.92,11
2-345,23933120-240429-MULTI-Saturday-01,226,2204,21.45,06
2-345,23933121-240429-MULTI-Saturday-01,240,628,17.3,06
2-345,23933122-240429-MULTI-Saturday-01,257,904,19.58,07
2-345,23933123-240429-MULTI-Saturday-01,288,2204,17.47,07
2-345,23933124-240429-MULTI-Saturday-01,213,904,18.83,08
2-345,23933125-240429-MULTI-Saturday-01,214,2204,14.4,09
2-345,23933126-240429-MULTI-Saturday-01,230,628,17.44,09
2-345,23933127-240429-MULTI-Saturday-01,199,904,14.37,10
2-345,23933128-240429-MULTI-Saturday-01,199,926,18.95,10
2-345,23933129-240429-MULTI-Saturday-01,244,2204,15.75,11
2-345,23933130-240429-MULTI-Saturday-01,241,628,17.02,11
2-345,23933131-240429-MULTI-Saturday-01,225,904,16.39,12
2-345,23933132-240429-MULTI-Saturday-01,278,926,17.98,12
2-345,23933133-240429-MULTI-Saturday-01,282,2204,19.02,13
2-345,23933134-240429-MULTI-Saturday-01,223,628,26.36,13
2-345,23933135-240429-MULTI-Saturday-01,228,904,14.77,14
2-345,23933136-240429-MULTI-Saturday-01,231,926,17.48,14
2-345,23933137-240429-MULTI-Saturday-01,265,2204,13.64,15
2-345,23933138-240429-MULTI-Saturday-01,245,628,17.67,16
2-345,23933139-240429-MULTI-Saturday-01,297,904,17.66,16
2-345,23933140-240429-MULTI-Saturday-01,250,926,19.19,16
2-345,23933141-240429-MULTI-Saturday-01,244,2204,17.78,17
2-345,23933142-240429-MULTI-Saturday-01,286,628,15.73,17
2-345,23933143-240429-MULTI-Saturday-01,234,904,13.42,18
2-345,23933144-240429-MULTI-Saturday-01,224,926,13.48,18
2-345,23933145-240429-MULTI-Saturday-01,214,2204,18.94,19
2-345,23933146-240429-MULTI-Saturday-01,179,628,19.88,19
2-345,23933147-240429-MULTI-Saturday-01,216,904,13.0,20
2-345,23933148-240429-MULTI-Saturday-01,300,926,21.56,20
2-345,23933149-240429-MULTI-Saturday-01,205,904,15.445,22
2-345,23933150-240429-MULTI-Saturday-01,192,926,20.8,22
2-345,23933151-240429-MULTI-Saturday-01,196,2204,19.67,21
2-345,23933152-240429-MULTI-Saturday-01,217,628,19.36,21
2-345,23933153-240429-MULTI-Saturday-01,253,2204,20.72,23
2-345,23933154-240429-MULTI-Saturday-01,300,628,26.38,23
23-345,23927680-240429-MULTI-Weekday-01,162,2107,18.42,00
23-345,23927681-240429-MULTI-Weekday-01,208,2022,17.11,00
23-345,23927688-240429-MULTI-Weekday-01,118,2012,28.53,00
23-345,23927689-240429-MULTI-Weekday-01,90,1807,23.97,00
23-345,23927690-240429-MULTI-Weekday-01,89,1161,26.6,00
23-345,23931608-240429-MULTI-Saturday-01,168,2155,18.33,05
23-345,23931609-240429-MULTI-Saturday-01,151,2020,19.81,07
23-345,23931610-240429-MULTI-Saturday-01,195,632,24.33,05
23-345,23931611-240429-MULTI-Saturday-01,195,1822,20.64,19
23-345,23931612-240429-MULTI-Saturday-01,210,2020,20.22,18
23-345,23931613-240429-MULTI-Saturday-01,144,918,23.58,06
23-345,23931614-240429-MULTI-Saturday-01,94,1607,21.44,18
23-345,23931615-240429-MULTI-Saturday-01,189,1411,18.05,17
23-345,23931616-240429-MULTI-Saturday-01,209,918,19.39,17
